date,time,srcIP,distIP,port,flow
2016-4-1,11:22:30,202.120.220.92,202.120.112.246,80,2853
2016-4-1,11:22:30,202.120.216.144,202.120.112.246,80,3329
2016-4-1,11:22:30,202.120.216.81,202.120.216.221,80,3145
2016-4-1,11:22:30,202.120.216.220,202.120.112.246,80,292
2016-4-1,11:22:30,202.120.220.92,202.120.112.246,80,1790
2016-4-1,11:22:30,202.120.216.220,202.120.112.246,80,292
2016-4-1,11:22:30,202.120.220.104,202.120.112.246,80,641
2016-4-1,11:22:30,202.120.220.104,202.120.112.246,80,292
2016-4-1,11:22:30,202.120.220.110,202.120.112.246,80,3281
2016-4-1,11:22:30,202.120.128.17,202.120.157.225,80,1916
2016-4-1,11:22:35,202.120.140.243,202.120.160.248,80,2048
2016-4-1,11:22:35,202.120.140.243,202.120.160.248,80,492
2016-4-1,11:22:45,202.120.0.190,202.120.234.32,80,822491
2016-4-1,11:22:47,202.120.216.221,202.120.216.221,80,1870
2016-4-1,11:22:47,202.120.216.221,202.120.216.221,80,336
2016-4-1,11:22:47,202.120.216.221,202.120.216.221,80,2392
2016-4-1,11:22:47,202.120.216.221,202.120.216.221,80,2698
2016-4-1,11:22:47,202.120.220.25,202.120.216.221,80,292
