date,time,srcIP,distIP,port,flow
2016-4-1,0:41:22,202.120.0.15,202.120.0.3,80,2310
2016-4-1,0:41:22,202.120.0.30,202.120.0.21,80,292
2016-4-1,0:41:22,202.120.7.33,202.120.0.11,80,2043
2016-4-1,0:41:25,202.120.0.4,202.120.0.5,80,6592
2016-4-1,0:41:25,202.120.0.4,202.120.0.5,80,6133
2016-4-1,0:41:25,202.120.0.4,202.120.0.5,80,428
2016-4-1,0:41:25,202.120.0.4,202.120.0.5,80,1122
2016-4-1,0:41:25,202.120.1.21,202.120.0.39,80,429
2016-4-1,0:41:25,202.120.0.4,202.120.0.5,80,581
2016-4-1,0:41:33,202.120.4.36,202.120.6.42,80,1655
2016-4-1,0:41:36,202.120.0.4,202.120.0.5,80,1070
2016-4-1,0:41:36,202.120.0.4,202.120.0.5,80,1092
2016-4-1,0:41:42,202.120.5.0,202.120.0.42,80,3784
2016-4-1,0:41:42,202.120.5.0,202.120.0.42,80,3290
2016-4-1,0:41:42,202.120.5.0,202.120.0.42,80,2040
2016-4-1,0:41:47,202.120.0.40,202.120.0.5,80,256
2016-4-1,0:41:47,202.120.0.40,202.120.0.5,80,220
2016-4-1,0:41:53,202.120.2.9,202.120.0.11,80,218
2016-4-1,0:41:56,202.120.0.30,202.120.0.19,80,1387
2016-4-1,0:41:56,202.120.0.34,202.120.0.3,80,224
2016-4-1,0:41:56,202.120.7.37,202.120.7.38,80,172
2016-4-1,0:42:02,202.120.5.0,202.120.0.38,80,492
2016-4-1,0:42:02,202.120.5.0,202.120.0.38,80,2040
2016-4-1,0:42:25,202.120.5.0,202.120.1.0,80,238
2016-4-1,0:42:26,202.120.0.15,202.120.6.27,80,15809
2016-4-1,0:42:33,202.120.7.36,202.120.0.11,80,2027
2016-4-1,0:42:33,202.120.5.22,202.120.0.11,80,2027
2016-4-1,0:42:36,202.120.4.24,202.120.0.11,80,3033
2016-4-1,0:42:36,202.120.0.30,202.120.2.25,80,300
2016-4-1,0:42:36,202.120.0.30,202.120.0.35,80,479
2016-4-1,0:42:36,202.120.0.30,202.120.0.19,80,292
2016-4-1,0:42:36,202.120.0.30,202.120.2.25,80,3267
2016-4-1,0:42:36,202.120.0.8,202.120.0.3,80,663
2016-4-1,0:42:36,202.120.0.30,202.120.0.35,80,157
2016-4-1,0:42:36,202.120.0.30,202.120.0.31,80,2698
2016-4-1,0:42:36,202.120.5.37,202.120.0.20,80,448
2016-4-1,0:42:36,202.120.5.37,202.120.0.20,80,961
2016-4-1,0:42:36,202.120.0.30,202.120.0.31,80,2698
2016-4-1,0:42:36,202.120.0.30,202.120.2.25,80,468
2016-4-1,0:42:36,202.120.2.42,202.120.0.11,80,1836
2016-4-1,0:42:36,202.120.3.7,202.120.0.11,80,89
2016-4-1,0:42:36,202.120.5.37,202.120.0.20,80,2947
2016-4-1,0:42:36,202.120.0.30,202.120.2.36,80,80
2016-4-1,0:42:36,202.120.0.30,202.120.0.31,80,448
2016-4-1,0:42:36,202.120.0.30,202.120.2.36,80,65
2016-4-1,0:42:36,202.120.5.10,202.120.0.31,80,4749
2016-4-1,0:42:36,202.120.5.37,202.120.2.25,80,4810
2016-4-1,0:42:36,202.120.2.38,202.120.0.11,80,2027
2016-4-1,0:42:36,202.120.2.38,202.120.0.11,80,3329
2016-4-1,0:42:36,202.120.0.30,202.120.0.29,80,352
2016-4-1,0:42:36,202.120.5.37,202.120.2.25,80,2831
2016-4-1,0:42:36,202.120.5.10,202.120.0.31,80,2899
2016-4-1,0:42:36,202.120.0.30,202.120.0.29,80,1041
2016-4-1,0:42:36,202.120.0.30,202.120.2.25,80,352
2016-4-1,0:42:36,202.120.4.24,202.120.0.11,80,357
2016-4-1,0:42:36,202.120.0.30,202.120.2.25,80,1041
2016-4-1,0:42:36,202.120.5.37,202.120.0.20,80,1787
2016-4-1,0:42:36,202.120.2.42,202.120.0.11,80,292
2016-4-1,0:42:36,202.120.2.42,202.120.0.11,80,2835
2016-4-1,0:42:36,202.120.2.42,202.120.0.11,80,292
2016-4-1,0:42:36,202.120.2.42,202.120.0.11,80,3589
2016-4-1,0:42:36,202.120.2.42,202.120.0.11,80,939
2016-4-1,0:42:36,202.120.0.23,202.120.0.35,80,1228
2016-4-1,0:42:36,202.120.0.30,202.120.0.29,80,1448
2016-4-1,0:42:36,202.120.0.30,202.120.0.29,80,3513
2016-4-1,0:42:36,202.120.7.39,202.120.7.40,80,1361
2016-4-1,0:42:36,202.120.0.23,202.120.0.3,80,604
2016-4-1,0:42:36,202.120.7.41,202.120.7.42,80,1270
2016-4-1,0:42:36,202.120.0.30,202.120.2.25,80,1409
2016-4-1,0:42:43,202.120.3.12,202.120.5.18,80,4473
2016-4-1,0:42:46,202.120.3.13,202.120.5.18,80,4514
2016-4-1,0:42:47,202.120.3.14,202.120.5.18,80,4554
2016-4-1,0:42:49,202.120.0.34,202.120.6.17,80,268
2016-4-1,0:42:49,202.120.0.15,202.120.6.27,80,63109
2016-4-1,0:42:51,202.120.3.16,202.120.5.18,80,4518
2016-4-1,0:42:53,202.120.3.12,202.120.5.18,80,1486
2016-4-1,0:42:53,202.120.3.12,202.120.5.18,80,400
2016-4-1,0:42:53,202.120.3.12,202.120.5.18,80,1055
2016-4-1,0:42:53,202.120.3.17,202.120.5.18,80,4447
2016-4-1,0:42:54,202.120.3.19,202.120.5.18,80,4434
2016-4-1,0:42:55,202.120.3.18,202.120.5.18,80,4489
2016-4-1,0:42:56,202.120.3.20,202.120.5.18,80,4438
2016-4-1,0:42:56,202.120.0.6,202.120.0.7,80,749164
2016-4-1,0:42:56,202.120.0.4,202.120.0.5,80,256
2016-4-1,0:42:56,202.120.0.4,202.120.0.5,80,1138
2016-4-1,0:42:56,202.120.0.4,202.120.0.5,80,276
2016-4-1,0:42:56,202.120.0.4,202.120.0.5,80,1962
2016-4-1,0:42:56,202.120.0.4,202.120.0.5,80,581
2016-4-1,0:42:57,202.120.0.40,202.120.5.18,80,4434
2016-4-1,0:43:01,202.120.3.15,202.120.5.18,80,1528
2016-4-1,0:43:01,202.120.3.29,202.120.5.18,80,1087
2016-4-1,0:43:01,202.120.3.29,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.34,202.120.5.18,80,1075
2016-4-1,0:43:01,202.120.3.32,202.120.5.18,80,1093
2016-4-1,0:43:01,202.120.3.31,202.120.5.18,80,684
2016-4-1,0:43:01,202.120.3.34,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.16,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.15,202.120.5.18,80,1097
2016-4-1,0:43:01,202.120.3.13,202.120.5.18,80,1097
2016-4-1,0:43:01,202.120.3.15,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.16,202.120.5.18,80,1518
2016-4-1,0:43:01,202.120.3.13,202.120.5.18,80,1528
2016-4-1,0:43:01,202.120.3.13,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.31,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.16,202.120.5.18,80,1087
2016-4-1,0:43:01,202.120.3.14,202.120.5.18,80,1539
2016-4-1,0:43:01,202.120.3.14,202.120.5.18,80,400
2016-4-1,0:43:01,202.120.3.14,202.120.5.18,80,1108
2016-4-1,0:43:02,202.120.3.21,202.120.5.18,80,400
2016-4-1,0:43:02,202.120.3.21,202.120.5.18,80,1107
2016-4-1,0:43:02,202.120.3.30,202.120.5.18,80,1092
2016-4-1,0:43:02,202.120.3.30,202.120.5.18,80,400
2016-4-1,0:43:03,202.120.0.37,202.120.0.41,80,752
2016-4-1,0:43:05,202.120.3.38,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.3.36,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.3.35,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.3.35,202.120.5.18,80,1089
2016-4-1,0:43:05,202.120.2.34,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.2.34,202.120.5.18,80,1067
2016-4-1,0:43:05,202.120.3.38,202.120.5.18,80,1093
2016-4-1,0:43:05,202.120.3.36,202.120.5.18,80,1109
2016-4-1,0:43:05,202.120.3.17,202.120.5.18,80,1508
2016-4-1,0:43:05,202.120.3.17,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.3.18,202.120.5.18,80,1550
2016-4-1,0:43:05,202.120.3.33,202.120.5.18,80,1107
2016-4-1,0:43:05,202.120.3.33,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.3.18,202.120.5.18,80,400
2016-4-1,0:43:05,202.120.3.18,202.120.5.18,80,1119
2016-4-1,0:43:05,202.120.3.17,202.120.5.18,80,1077
2016-4-1,0:43:06,202.120.3.37,202.120.5.18,80,1109
2016-4-1,0:43:06,202.120.3.37,202.120.5.18,80,400
2016-4-1,0:43:06,202.120.5.15,202.120.0.38,80,1554
2016-4-1,0:43:06,202.120.5.15,202.120.0.38,80,1554
2016-4-1,0:43:07,202.120.0.40,202.120.0.5,80,220
2016-4-1,0:43:07,202.120.0.40,202.120.0.5,80,1200
2016-4-1,0:43:08,202.120.5.15,202.120.0.38,80,1554
2016-4-1,0:43:08,202.120.5.15,202.120.0.38,80,1554
2016-4-1,0:43:09,202.120.3.19,202.120.5.18,80,1506
2016-4-1,0:43:09,202.120.3.19,202.120.5.18,80,400
2016-4-1,0:43:09,202.120.3.19,202.120.5.18,80,1075
2016-4-1,0:43:10,202.120.0.40,202.120.5.18,80,1518
2016-4-1,0:43:10,202.120.0.40,202.120.5.18,80,1087
2016-4-1,0:43:10,202.120.5.15,202.120.0.38,80,3290
2016-4-1,0:43:10,202.120.0.40,202.120.5.18,80,400
2016-4-1,0:43:11,202.120.5.15,202.120.0.39,80,1558
2016-4-1,0:43:13,202.120.0.4,202.120.5.18,80,1087
2016-4-1,0:43:13,202.120.0.4,202.120.5.18,80,400
2016-4-1,0:43:15,202.120.5.15,202.120.0.39,80,1558
2016-4-1,0:43:15,202.120.5.15,202.120.0.39,80,1558
2016-4-1,0:43:15,202.120.5.15,202.120.0.39,80,1558
2016-4-1,0:43:16,202.120.5.15,202.120.0.39,80,3293
2016-4-1,0:43:20,202.120.3.20,202.120.5.18,80,400
2016-4-1,0:43:20,202.120.3.20,202.120.5.18,80,1523
2016-4-1,0:43:20,202.120.3.20,202.120.5.18,80,1092
2016-4-1,0:43:24,202.120.5.15,202.120.1.0,80,492
2016-4-1,0:43:24,202.120.5.15,202.120.1.0,80,2048
2016-4-1,0:43:25,202.120.5.15,202.120.0.42,80,492
2016-4-1,0:43:25,202.120.5.15,202.120.0.42,80,2040
2016-4-1,0:43:25,202.120.5.15,202.120.0.38,80,3866
2016-4-1,0:43:25,202.120.5.15,202.120.0.38,80,492
2016-4-1,0:43:25,202.120.5.15,202.120.0.38,80,2040
2016-4-1,0:43:27,202.120.6.26,202.120.0.11,80,3527
2016-4-1,0:43:27,202.120.5.27,202.120.0.11,80,2027
2016-4-1,0:43:27,202.120.5.38,202.120.0.3,80,1787
2016-4-1,0:43:27,202.120.2.24,202.120.0.11,80,1830
2016-4-1,0:43:27,202.120.5.38,202.120.0.19,80,2893
2016-4-1,0:43:27,202.120.2.24,202.120.0.11,80,404
2016-4-1,0:43:27,202.120.8.0,202.120.0.31,80,2979
2016-4-1,0:43:29,202.120.0.34,202.120.0.20,80,1870
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,448
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,3115
2016-4-1,0:43:29,202.120.0.30,202.120.3.10,80,3267
2016-4-1,0:43:29,202.120.5.38,202.120.0.11,80,292
2016-4-1,0:43:29,202.120.5.26,202.120.0.11,80,292
2016-4-1,0:43:29,202.120.1.21,202.120.0.39,80,416
2016-4-1,0:43:29,202.120.5.38,202.120.0.11,80,641
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,2907
2016-4-1,0:43:29,202.120.0.34,202.120.1.2,80,3303
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,3564
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,977
2016-4-1,0:43:29,202.120.4.39,202.120.1.2,80,4771
2016-4-1,0:43:29,202.120.0.34,202.120.2.25,80,4039
2016-4-1,0:43:29,202.120.6.37,202.120.0.20,80,4616
2016-4-1,0:43:29,202.120.4.39,202.120.1.2,80,2921
2016-4-1,0:43:29,202.120.0.34,202.120.2.25,80,2403
2016-4-1,0:43:29,202.120.6.37,202.120.0.20,80,2893
2016-4-1,0:43:29,202.120.0.32,202.120.0.33,80,176
2016-4-1,0:43:29,202.120.0.32,202.120.0.33,80,1955
2016-4-1,0:43:29,202.120.0.34,202.120.1.2,80,1921
2016-4-1,0:43:29,202.120.3.42,202.120.0.26,80,2015
2016-4-1,0:43:29,202.120.0.10,202.120.0.20,80,2893
2016-4-1,0:43:29,202.120.0.32,202.120.0.33,80,136
2016-4-1,0:43:29,202.120.0.32,202.120.0.33,80,3257
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,1815
2016-4-1,0:43:29,202.120.6.37,202.120.0.3,80,1787
2016-4-1,0:43:29,202.120.6.37,202.120.0.3,80,2857
2016-4-1,0:43:29,202.120.6.37,202.120.0.3,80,1799
2016-4-1,0:43:29,202.120.6.37,202.120.0.3,80,3087
2016-4-1,0:43:29,202.120.0.10,202.120.0.20,80,4743
2016-4-1,0:43:29,202.120.6.37,202.120.0.3,80,3480
2016-4-1,0:43:29,202.120.0.34,202.120.0.20,80,2346
2016-4-1,0:43:29,202.120.8.0,202.120.0.11,80,1843
2016-4-1,0:43:29,202.120.6.37,202.120.0.3,80,292
2016-4-1,0:43:30,202.120.5.15,202.120.1.1,80,2048
2016-4-1,0:43:30,202.120.5.15,202.120.1.1,80,492
2016-4-1,0:43:33,202.120.5.15,202.120.0.39,80,492
2016-4-1,0:43:33,202.120.5.15,202.120.0.39,80,2048
2016-4-1,0:43:33,202.120.4.36,202.120.6.42,80,1899
2016-4-1,0:43:33,202.120.5.15,202.120.0.39,80,3874
2016-4-1,0:43:53,202.120.0.32,202.120.0.33,80,148
2016-4-1,0:43:53,202.120.0.32,202.120.0.33,80,212
2016-4-1,0:43:53,202.120.8.1,202.120.8.2,80,892
2016-4-1,0:43:53,202.120.0.10,202.120.0.11,80,1491
2016-4-1,0:44:33,202.120.6.26,202.120.1.2,80,4981
2016-4-1,0:44:33,202.120.5.30,202.120.0.11,80,3349
2016-4-1,0:44:33,202.120.0.15,202.120.6.27,80,66082
2016-4-1,0:44:33,202.120.2.42,202.120.0.11,80,3589
2016-4-1,0:44:33,202.120.5.30,202.120.0.11,80,2027
2016-4-1,0:44:33,202.120.1.42,202.120.0.33,80,1360
2016-4-1,0:44:33,202.120.6.26,202.120.1.2,80,3251
2016-4-1,0:44:33,202.120.5.37,202.120.0.20,80,2015
2016-4-1,0:44:33,202.120.0.30,202.120.0.3,80,1416
2016-4-1,0:44:33,202.120.5.31,202.120.0.11,80,2027
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.20,80,1041
2016-4-1,0:44:33,202.120.0.30,202.120.0.20,80,352
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,1540
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.2.42,202.120.0.11,80,292
2016-4-1,0:44:33,202.120.0.34,202.120.0.20,80,107
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,483
2016-4-1,0:44:33,202.120.2.42,202.120.0.11,80,1840
2016-4-1,0:44:33,202.120.0.30,202.120.0.35,80,589
2016-4-1,0:44:33,202.120.2.42,202.120.0.11,80,2840
2016-4-1,0:44:33,202.120.5.31,202.120.0.11,80,3508
2016-4-1,0:44:33,202.120.6.26,202.120.0.11,80,1799
2016-4-1,0:44:33,202.120.5.38,202.120.0.3,80,2015
2016-4-1,0:44:33,202.120.2.24,202.120.0.11,80,334
2016-4-1,0:44:33,202.120.5.31,202.120.0.20,80,2661
2016-4-1,0:44:33,202.120.0.30,202.120.0.3,80,3512
2016-4-1,0:44:33,202.120.5.37,202.120.0.20,80,3317
2016-4-1,0:44:33,202.120.0.30,202.120.0.3,80,1448
2016-4-1,0:44:33,202.120.5.31,202.120.0.11,80,292
2016-4-1,0:44:33,202.120.0.30,202.120.0.20,80,1366
2016-4-1,0:44:33,202.120.0.30,202.120.0.20,80,3512
2016-4-1,0:44:33,202.120.5.31,202.120.0.11,80,1749
2016-4-1,0:44:33,202.120.5.31,202.120.0.11,80,3329
2016-4-1,0:44:33,202.120.5.31,202.120.0.11,80,2524
2016-4-1,0:44:54,202.120.1.12,202.120.0.11,80,395
2016-4-1,0:44:54,202.120.1.42,202.120.0.33,80,135593
2016-4-1,0:44:54,202.120.1.41,202.120.0.33,80,95
2016-4-1,0:44:54,202.120.1.41,202.120.0.33,80,1825
2016-4-1,0:44:54,202.120.1.41,202.120.0.33,80,122
2016-4-1,0:44:54,202.120.0.30,202.120.0.20,80,2622
2016-4-1,0:44:54,202.120.8.3,202.120.0.20,80,76
2016-4-1,0:44:54,202.120.8.4,202.120.8.5,80,206
2016-4-1,0:44:54,202.120.2.19,202.120.0.11,80,1713
2016-4-1,0:44:54,202.120.1.14,202.120.0.26,80,209
2016-4-1,0:44:54,202.120.0.30,202.120.0.35,80,66
2016-4-1,0:44:54,202.120.0.30,202.120.0.35,80,224
2016-4-1,0:44:54,202.120.2.19,202.120.0.11,80,189
2016-4-1,0:44:54,202.120.1.42,202.120.0.33,80,412
2016-4-1,0:44:54,202.120.1.10,202.120.0.33,80,372
2016-4-1,0:44:54,202.120.1.41,202.120.0.33,80,464
2016-4-1,0:44:54,202.120.1.10,202.120.0.33,80,1349
2016-4-1,0:44:56,202.120.0.6,202.120.0.7,80,73197
2016-4-1,0:45:06,202.120.2.13,202.120.8.6,80,1524
2016-4-1,0:45:07,202.120.1.29,202.120.4.12,80,1417
2016-4-1,0:45:18,202.120.1.10,202.120.0.33,80,1985
2016-4-1,0:45:18,202.120.1.10,202.120.0.33,80,536
2016-4-1,0:45:18,202.120.0.8,202.120.0.35,80,3391
2016-4-1,0:45:24,202.120.0.15,202.120.6.27,80,35274
2016-4-1,0:45:34,202.120.8.7,202.120.8.8,80,1483
2016-4-1,0:45:34,202.120.1.41,202.120.0.33,80,3423
2016-4-1,0:45:34,202.120.0.2,202.120.0.3,80,292
2016-4-1,0:45:34,202.120.1.36,202.120.0.11,80,3492
2016-4-1,0:45:34,202.120.1.36,202.120.0.11,80,1741
2016-4-1,0:45:34,202.120.1.36,202.120.0.11,80,2799
2016-4-1,0:45:34,202.120.0.30,202.120.0.11,80,2651
2016-4-1,0:45:34,202.120.0.30,202.120.0.11,80,645
2016-4-1,0:45:34,202.120.0.12,202.120.0.11,80,483
2016-4-1,0:45:34,202.120.0.16,202.120.0.11,80,511
2016-4-1,0:45:34,202.120.0.30,202.120.3.6,80,1286
2016-4-1,0:45:34,202.120.0.30,202.120.0.11,80,2563
2016-4-1,0:45:34,202.120.0.17,202.120.0.11,80,1850
2016-4-1,0:45:34,202.120.1.42,202.120.8.9,80,372
2016-4-1,0:45:34,202.120.0.30,202.120.0.11,80,645
2016-4-1,0:45:34,202.120.3.22,202.120.0.11,80,3267
2016-4-1,0:45:34,202.120.1.36,202.120.0.11,80,2879
2016-4-1,0:45:34,202.120.1.36,202.120.0.11,80,448
2016-4-1,0:45:34,202.120.1.41,202.120.0.33,80,375
2016-4-1,0:45:34,202.120.1.41,202.120.0.33,80,2849
2016-4-1,0:45:34,202.120.1.14,202.120.0.26,80,76
2016-4-1,0:45:34,202.120.1.36,202.120.0.11,80,1499
2016-4-1,0:45:34,202.120.5.34,202.120.0.33,80,248
2016-4-1,0:45:34,202.120.0.2,202.120.0.3,80,434
2016-4-1,0:45:34,202.120.8.10,202.120.8.11,80,520
